record_id,query_idx,query,concat
list1_35691,1,공기압축기 사용 전에 어떤 부분을 점검해야 하는지 알고 싶다,"[TITLE] [작업전 안전점검 OPL_설비별] 공기압축기
[SUMMARY] [작업전 안전점검 OPL_설비별] 공기압축기 (Air compressor)"
list1_35691,2,작업전 안전점검 OPL 설비별 공기압축기,"[TITLE] [작업전 안전점검 OPL_설비별] 공기압축기
[SUMMARY] [작업전 안전점검 OPL_설비별] 공기압축기 (Air compressor)"
list1_35788,0,계단 안전,"[TITLE] [일터에서의 안전보건 OPL] 계단의 위험 방지
[SUMMARY] [일터에서의 안전보건 OPL] 계단의 위험 방지"
list1_35788,1,사업장 계단에서 넘어지거나 다치는 위험을 줄이는 방법을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 계단의 위험 방지
[SUMMARY] [일터에서의 안전보건 OPL] 계단의 위험 방지"
list1_35788,2,일터에서의 안전보건 OPL 계단의 위험 방지,"[TITLE] [일터에서의 안전보건 OPL] 계단의 위험 방지
[SUMMARY] [일터에서의 안전보건 OPL] 계단의 위험 방지"
list1_35780,0,잔재물 정리 기준,"[TITLE] [일터에서의 안전보건 OPL] 잔재물 등의 조치기준
[SUMMARY] [일터에서의 안전보건 OPL] 잔재물 등의 조치기준"
list1_35780,1,작업장에 남은 자재나 폐기물을 어떻게 정리해야 하는지 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 잔재물 등의 조치기준
[SUMMARY] [일터에서의 안전보건 OPL] 잔재물 등의 조치기준"
list1_35780,2,일터에서의 안전보건 OPL 잔재물 등의 조치기준,"[TITLE] [일터에서의 안전보건 OPL] 잔재물 등의 조치기준
[SUMMARY] [일터에서의 안전보건 OPL] 잔재물 등의 조치기준"
list1_35782,0,환기장치 안전,"[TITLE] [일터에서의 안전보건 OPL] 환기장치
[SUMMARY] [일터에서의 안전보건 OPL] 환기장치"
list1_35782,1,작업장 환기장치를 안전하게 관리하는 기준을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 환기장치
[SUMMARY] [일터에서의 안전보건 OPL] 환기장치"
list1_35782,2,일터에서의 안전보건 OPL 환기장치,"[TITLE] [일터에서의 안전보건 OPL] 환기장치
[SUMMARY] [일터에서의 안전보건 OPL] 환기장치"
list1_35781,0,휴게시설 기준,"[TITLE] [일터에서의 안전보건 OPL] 휴게시설
[SUMMARY] [일터에서의 안전보건 OPL] 휴게시설"
list1_35781,1,직장에서 근로자 휴게시설을 어떻게 갖춰야 하는지 알고 싶다,"[TITLE] [일터에서의 안전보건 OPL] 휴게시설
[SUMMARY] [일터에서의 안전보건 OPL] 휴게시설"
list1_35781,2,일터에서의 안전보건 OPL 휴게시설,"[TITLE] [일터에서의 안전보건 OPL] 휴게시설
[SUMMARY] [일터에서의 안전보건 OPL] 휴게시설"
list1_35785,0,추락 방지,"[TITLE] [일터에서의 안전보건 OPL] 추락에 의한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 추락에 의한 위험방지"
list1_35785,1,높은 곳에서 일할 때 떨어지는 사고를 막는 안전수칙을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 추락에 의한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 추락에 의한 위험방지"
list1_35785,2,일터에서의 안전보건 OPL 추락에 의한 위험방지,"[TITLE] [일터에서의 안전보건 OPL] 추락에 의한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 추락에 의한 위험방지"
list1_35792,0,넘어짐 방지,"[TITLE] [일터에서의 안전보건 OPL] 전도의 방지
[SUMMARY] [일터에서의 안전보건 OPL] 전도의 방지"
list1_35792,1,일터에서 미끄러지거나 넘어지는 사고를 예방하는 방법이 필요하다,"[TITLE] [일터에서의 안전보건 OPL] 전도의 방지
[SUMMARY] [일터에서의 안전보건 OPL] 전도의 방지"
list1_35792,2,일터에서의 안전보건 OPL 전도의 방지,"[TITLE] [일터에서의 안전보건 OPL] 전도의 방지
[SUMMARY] [일터에서의 안전보건 OPL] 전도의 방지"
list1_35787,0,보호구 안전,"[TITLE] [일터에서의 안전보건 OPL] 보호구
[SUMMARY] [일터에서의 안전보건 OPL] 보호구"
list1_35787,1,작업할 때 어떤 보호구를 쓰고 관리해야 하는지 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 보호구
[SUMMARY] [일터에서의 안전보건 OPL] 보호구"
list1_35787,2,일터에서의 안전보건 OPL 보호구,"[TITLE] [일터에서의 안전보건 OPL] 보호구
[SUMMARY] [일터에서의 안전보건 OPL] 보호구"
list1_35790,0,안전난간 설치,"[TITLE] [일터에서의 안전보건 OPL] 안전 난간의 구조 및 설치 요건
[SUMMARY] 안전 난간의 구조 및 설치 요건 [일터에서의 안전보건 OPL]"
list1_35790,1,작업장 안전난간을 어떤 구조로 설치해야 하는지 알고 싶다,"[TITLE] [일터에서의 안전보건 OPL] 안전 난간의 구조 및 설치 요건
[SUMMARY] 안전 난간의 구조 및 설치 요건 [일터에서의 안전보건 OPL]"
list1_35790,2,일터에서의 안전보건 OPL 안전 난간의 구조 및 설치 요건,"[TITLE] [일터에서의 안전보건 OPL] 안전 난간의 구조 및 설치 요건
[SUMMARY] 안전 난간의 구조 및 설치 요건 [일터에서의 안전보건 OPL]"
list1_35791,0,작업계획서 작성,"[TITLE] [일터에서의 안전보건 OPL] 사전조사 및 작업계획서 작성 등
[SUMMARY] [일터에서의 안전보건 OPL] 사전조사 및 작업계획서 작성 등"
list1_35791,1,작업 전에 현장을 조사하고 작업계획서를 쓰는 기준을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 사전조사 및 작업계획서 작성 등
[SUMMARY] [일터에서의 안전보건 OPL] 사전조사 및 작업계획서 작성 등"
list1_35791,2,일터에서의 안전보건 OPL 사전조사 및 작업계획서 작성,"[TITLE] [일터에서의 안전보건 OPL] 사전조사 및 작업계획서 작성 등
[SUMMARY] [일터에서의 안전보건 OPL] 사전조사 및 작업계획서 작성 등"
list1_35789,0,위험물 비상구,"[TITLE] [일터에서의 안전보건 OPL] 위험물 보관 및 비상구 설치관리 등
[SUMMARY] [일터에서의 안전보건 OPL] 위험물 보관 및 비상구 설치관리 등"
list1_35789,1,위험물 보관과 비상구 설치 관리를 어떻게 해야 하는지 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 위험물 보관 및 비상구 설치관리 등
[SUMMARY] [일터에서의 안전보건 OPL] 위험물 보관 및 비상구 설치관리 등"
list1_35789,2,일터에서의 안전보건 OPL 위험물 보관 및 비상구 설치관리,"[TITLE] [일터에서의 안전보건 OPL] 위험물 보관 및 비상구 설치관리 등
[SUMMARY] [일터에서의 안전보건 OPL] 위험물 보관 및 비상구 설치관리 등"
list1_35700,0,콘크리트 펌프카 점검,"[TITLE] [작업전 안전점검 OPL_설비별] 콘크리트 펌프카
[SUMMARY] [작업전 안전점검 OPL_설비별] 콘크리트 펌프카 (Concrete pump car)"
list1_35700,1,콘크리트 펌프카 작업 전에 확인해야 할 안전점검 내용을 찾고 있다,"[TITLE] [작업전 안전점검 OPL_설비별] 콘크리트 펌프카
[SUMMARY] [작업전 안전점검 OPL_설비별] 콘크리트 펌프카 (Concrete pump car)"
list1_35700,2,작업전 안전점검 OPL 설비별 콘크리트 펌프카,"[TITLE] [작업전 안전점검 OPL_설비별] 콘크리트 펌프카
[SUMMARY] [작업전 안전점검 OPL_설비별] 콘크리트 펌프카 (Concrete pump car)"
list1_35738,0,태풍 안전점검,"[TITLE] [작업전 안전점검 OPL_계절별] 태풍 등 자연재난
[SUMMARY] [작업전 안전점검 OPL_계절별] 태풍 등 자연재난"
list1_35738,1,태풍 같은 자연재난 전에 작업장에서 확인해야 할 안전사항이 필요하다,"[TITLE] [작업전 안전점검 OPL_계절별] 태풍 등 자연재난
[SUMMARY] [작업전 안전점검 OPL_계절별] 태풍 등 자연재난"
list1_35738,2,작업전 안전점검 OPL 계절별 태풍 등 자연재난,"[TITLE] [작업전 안전점검 OPL_계절별] 태풍 등 자연재난
[SUMMARY] [작업전 안전점검 OPL_계절별] 태풍 등 자연재난"
list1_35740,0,중량물 들어올리기,"[TITLE] [일터에서의 안전보건 OPL] 중량물 들어 올릴때 특별 조치
[SUMMARY] [일터에서의 안전보건 OPL] 중량물 들어 올릴때 특별 조치"
list1_35740,1,무거운 물건을 들어 올릴 때 필요한 특별 안전조치를 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 중량물 들어 올릴때 특별 조치
[SUMMARY] [일터에서의 안전보건 OPL] 중량물 들어 올릴때 특별 조치"
list1_35740,2,일터에서의 안전보건 OPL 중량물 들어 올릴때 특별 조치,"[TITLE] [일터에서의 안전보건 OPL] 중량물 들어 올릴때 특별 조치
[SUMMARY] [일터에서의 안전보건 OPL] 중량물 들어 올릴때 특별 조치"
list1_35741,0,근골격계질환 예방,"[TITLE] [일터에서의 안전보건 OPL] 근골격계작업으로 인한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 근골격계작업으로 인한 건강장해 예방"
list1_35741,1,반복 작업이나 무리한 자세로 생기는 근골격계 건강문제를 예방하고 싶다,"[TITLE] [일터에서의 안전보건 OPL] 근골격계작업으로 인한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 근골격계작업으로 인한 건강장해 예방"
list1_35741,2,일터에서의 안전보건 OPL 근골격계작업으로 인한 건강장해 예방,"[TITLE] [일터에서의 안전보건 OPL] 근골격계작업으로 인한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 근골격계작업으로 인한 건강장해 예방"
list1_35742,0,사무실 건강 예방,"[TITLE] [일터에서의 안전보건 OPL] 사무실에서의 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 사무실에서의 건강장해 예방"
list1_35742,1,사무실에서 일할 때 생길 수 있는 건강문제를 예방하는 방법을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 사무실에서의 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 사무실에서의 건강장해 예방"
list1_35742,2,일터에서의 안전보건 OPL 사무실에서의 건강장해 예방,"[TITLE] [일터에서의 안전보건 OPL] 사무실에서의 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 사무실에서의 건강장해 예방"
list1_35744,0,분진 건강 예방,"[TITLE] [일터에서의 안전보건 OPL] 분진에 의한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 분진에 의한 건강장해 예방"
list1_35744,1,작업 중 먼지에 노출될 때 건강장해를 막는 방법을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 분진에 의한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 분진에 의한 건강장해 예방"
list1_35744,2,일터에서의 안전보건 OPL 분진에 의한 건강장해 예방,"[TITLE] [일터에서의 안전보건 OPL] 분진에 의한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 분진에 의한 건강장해 예방"
list1_35745,0,방사선 건강 예방,"[TITLE] [일터에서의 안전보건 OPL] 방사선에 의한 건강장해 예방
[SUMMARY] 방사선에 의한 건강장해 예방[일터에서의 안전보건 OPL]"
list1_35745,1,방사선 노출 작업에서 건강장해를 예방하는 안전수칙을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 방사선에 의한 건강장해 예방
[SUMMARY] 방사선에 의한 건강장해 예방[일터에서의 안전보건 OPL]"
list1_35745,2,일터에서의 안전보건 OPL 방사선에 의한 건강장해 예방,"[TITLE] [일터에서의 안전보건 OPL] 방사선에 의한 건강장해 예방
[SUMMARY] 방사선에 의한 건강장해 예방[일터에서의 안전보건 OPL]"
list1_35746,0,소음 진동 예방,"[TITLE] [일터에서의 안전보건 OPL] 소음 및 진동에 의한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 소음 및 진동에 의한 건강장해 예방"
list1_35746,1,소음이나 진동이 있는 작업장에서 건강피해를 줄이는 방법이 필요하다,"[TITLE] [일터에서의 안전보건 OPL] 소음 및 진동에 의한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 소음 및 진동에 의한 건강장해 예방"
list1_35746,2,일터에서의 안전보건 OPL 소음 및 진동에 의한 건강장해 예방,"[TITLE] [일터에서의 안전보건 OPL] 소음 및 진동에 의한 건강장해 예방
[SUMMARY] [일터에서의 안전보건 OPL] 소음 및 진동에 의한 건강장해 예방"
list1_35750,0,유해물질 건강 예방,"[TITLE] [일터에서의 안전보건 OPL] 관리대상 유해물질에 의한 건강장해 예방(2)
[SUMMARY] [일터에서의 안전보건 OPL] 관리대상 유해물질에 의한 건강장해 예방(2)"
list1_35750,1,관리대상 유해물질을 다룰 때 건강장해를 막는 방법을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 관리대상 유해물질에 의한 건강장해 예방(2)
[SUMMARY] [일터에서의 안전보건 OPL] 관리대상 유해물질에 의한 건강장해 예방(2)"
list1_35750,2,일터에서의 안전보건 OPL 관리대상 유해물질에 의한 건강장해 예방,"[TITLE] [일터에서의 안전보건 OPL] 관리대상 유해물질에 의한 건강장해 예방(2)
[SUMMARY] [일터에서의 안전보건 OPL] 관리대상 유해물질에 의한 건강장해 예방(2)"
list1_35752,0,중량물 취급 안전,"[TITLE] [일터에서의 안전보건 OPL] 중량물 취급시 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 중량물 취급시 위험방지"
list1_35752,1,무거운 물건을 옮기거나 다룰 때 사고를 예방하는 방법을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 중량물 취급시 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 중량물 취급시 위험방지"
list1_35752,2,일터에서의 안전보건 OPL 중량물 취급시 위험방지,"[TITLE] [일터에서의 안전보건 OPL] 중량물 취급시 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 중량물 취급시 위험방지"
list1_35772,0,화물자동차 안전,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 화물자동차
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 화물자동차"
list1_35772,1,화물자동차로 짐을 싣고 내릴 때 필요한 안전수칙을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 화물자동차
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 화물자동차"
list1_35772,2,일터에서의 안전보건 OPL 차량계 하역운반기계 화물자동차,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 화물자동차
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 화물자동차"
list1_35756,0,정전기 전자파,"[TITLE] [일터에서의 안전보건 OPL] 정전기 및 전자파로 인한 재해 방지
[SUMMARY] [일터에서의 안전보건 OPL] 정전기 및 전자파로 인한 재해 방지"
list1_35756,1,정전기나 전자파 때문에 생기는 사고를 막는 방법을 찾고 있다,"[TITLE] [일터에서의 안전보건 OPL] 정전기 및 전자파로 인한 재해 방지
[SUMMARY] [일터에서의 안전보건 OPL] 정전기 및 전자파로 인한 재해 방지"
list1_35756,2,일터에서의 안전보건 OPL 정전기 및 전자파로 인한 재해 방지,"[TITLE] [일터에서의 안전보건 OPL] 정전기 및 전자파로 인한 재해 방지
[SUMMARY] [일터에서의 안전보건 OPL] 정전기 및 전자파로 인한 재해 방지"
list1_35757,0,전기작업 안전,"[TITLE] [일터에서의 안전보건 OPL] 전기 작업에 대한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 전기 작업에 대한 위험방지"
list1_35757,1,전기 작업할 때 감전이나 사고를 막는 안전수칙을 찾고 있어,"[TITLE] [일터에서의 안전보건 OPL] 전기 작업에 대한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 전기 작업에 대한 위험방지"
list1_35757,2,전기 작업 위험방지 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 전기 작업에 대한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 전기 작업에 대한 위험방지"
list1_35771,0,컨베이어 안전,"[TITLE] [일터에서의 안전보건 OPL] 컨베이어
[SUMMARY] [일터에서의 안전보건 OPL] 컨베이어"
list1_35771,1,공장 컨베이어 작업할 때 끼임 사고를 예방하는 자료가 필요해,"[TITLE] [일터에서의 안전보건 OPL] 컨베이어
[SUMMARY] [일터에서의 안전보건 OPL] 컨베이어"
list1_35771,2,컨베이어 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 컨베이어
[SUMMARY] [일터에서의 안전보건 OPL] 컨베이어"
list1_35773,0,고소작업대 안전,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 고소작업대
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 고소작업대"
list1_35773,1,차량에 달린 고소작업대를 쓸 때 작업자가 조심해야 할 내용을 찾고 있어,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 고소작업대
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 고소작업대"
list1_35773,2,차량계 하역운반기계 고소작업대 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 고소작업대
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 고소작업대"
list1_35739,0,병원체 감염 예방,"[TITLE] [일터에서의 안전보건 OPL] 병원체에 의한 건강장해의 예방
[SUMMARY] [일터에서의 안전보건 OPL] 병원체에 의한 건강장해의 예방"
list1_35739,1,일터에서 병원체 때문에 생길 수 있는 건강 문제를 예방하는 방법을 찾고 있어,"[TITLE] [일터에서의 안전보건 OPL] 병원체에 의한 건강장해의 예방
[SUMMARY] [일터에서의 안전보건 OPL] 병원체에 의한 건강장해의 예방"
list1_35739,2,병원체 건강장해 예방 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 병원체에 의한 건강장해의 예방
[SUMMARY] [일터에서의 안전보건 OPL] 병원체에 의한 건강장해의 예방"
list1_35774,0,지게차 안전,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 지게차/구내운반차
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 지게차/구내운반차"
list1_35774,1,사업장에서 지게차나 구내운반차를 운전할 때 필요한 안전수칙을 알고 싶어,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 지게차/구내운반차
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 지게차/구내운반차"
list1_35774,2,차량계 하역운반기계 지게차 구내운반차 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 지게차/구내운반차
[SUMMARY] [일터에서의 안전보건 OPL] 차량계 하역운반기계 등 : 지게차/구내운반차"
list1_35778,0,원심기 분쇄기 안전,"[TITLE] [일터에서의 안전보건 OPL] 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 : 원심기 및 분쇄기
[SUMMARY] [일터에서의 안전보건 OPL] 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 : 원심기 및 분쇄기에 관한 opl 자료"
list1_35778,1,원심기나 분쇄기 같은 기계를 사용할 때 위험을 줄이는 방법을 찾고 있어,"[TITLE] [일터에서의 안전보건 OPL] 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 : 원심기 및 분쇄기
[SUMMARY] [일터에서의 안전보건 OPL] 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 : 원심기 및 분쇄기에 관한 opl 자료"
list1_35778,2,기계 기구 설비 위험예방 원심기 분쇄기 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 : 원심기 및 분쇄기
[SUMMARY] [일터에서의 안전보건 OPL] 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 : 원심기 및 분쇄기에 관한 opl 자료"
list1_35706,0,컨베이어 점검,"[TITLE] [작업전 안전점검 OPL_설비별] 컨베이어
[SUMMARY] [작업전 안전점검 OPL_설비별] 컨베이어"
list1_35706,1,컨베이어 작업 전에 어떤 부분을 확인해야 하는지 체크할 자료를 찾고 있어,"[TITLE] [작업전 안전점검 OPL_설비별] 컨베이어
[SUMMARY] [작업전 안전점검 OPL_설비별] 컨베이어"
list1_35706,2,작업전 안전점검 설비별 컨베이어 OPL,"[TITLE] [작업전 안전점검 OPL_설비별] 컨베이어
[SUMMARY] [작업전 안전점검 OPL_설비별] 컨베이어"
list1_35708,0,지게차 점검,"[TITLE] [작업전 안전점검 OPL_설비별] 지게차
[SUMMARY] [작업전 안전점검 OPL_설비별] 지게차"
list1_35708,1,지게차 운전 전에 확인해야 할 안전점검 항목을 찾고 있어,"[TITLE] [작업전 안전점검 OPL_설비별] 지게차
[SUMMARY] [작업전 안전점검 OPL_설비별] 지게차"
list1_35708,2,작업전 안전점검 설비별 지게차 OPL,"[TITLE] [작업전 안전점검 OPL_설비별] 지게차
[SUMMARY] [작업전 안전점검 OPL_설비별] 지게차"
list1_35737,0,장마철 감전,"[TITLE] [작업전 안전점검 OPL_계절별] 장마철 감전재해 예방
[SUMMARY] [작업전 안전점검 OPL_계절별] 장마철 감전재해 예방"
list1_35737,1,비가 많이 오는 장마철 전기 감전 사고를 예방하는 자료가 필요해,"[TITLE] [작업전 안전점검 OPL_계절별] 장마철 감전재해 예방
[SUMMARY] [작업전 안전점검 OPL_계절별] 장마철 감전재해 예방"
list1_35737,2,작업전 안전점검 계절별 장마철 감전재해 예방 OPL,"[TITLE] [작업전 안전점검 OPL_계절별] 장마철 감전재해 예방
[SUMMARY] [작업전 안전점검 OPL_계절별] 장마철 감전재해 예방"
list1_35705,0,선반 점검,"[TITLE] [작업전 안전점검 OPL_설비별] 선반
[SUMMARY] [작업전 안전점검 OPL_설비별] 선반"
list1_35705,1,선반 기계를 사용하기 전에 안전하게 점검하는 방법을 찾고 있어,"[TITLE] [작업전 안전점검 OPL_설비별] 선반
[SUMMARY] [작업전 안전점검 OPL_설비별] 선반"
list1_35705,2,작업전 안전점검 설비별 선반 OPL,"[TITLE] [작업전 안전점검 OPL_설비별] 선반
[SUMMARY] [작업전 안전점검 OPL_설비별] 선반"
list1_35710,0,전단기 점검,"[TITLE] [작업전 안전점검 OPL_설비별] 전단기
[SUMMARY] [작업전 안전점검 OPL_설비별] 전단기 작업전 안전점검"
list1_35710,1,전단기 작업 전에 손 끼임 같은 사고를 막기 위한 점검 내용을 찾고 있어,"[TITLE] [작업전 안전점검 OPL_설비별] 전단기
[SUMMARY] [작업전 안전점검 OPL_설비별] 전단기 작업전 안전점검"
list1_35710,2,작업전 안전점검 설비별 전단기 OPL,"[TITLE] [작업전 안전점검 OPL_설비별] 전단기
[SUMMARY] [작업전 안전점검 OPL_설비별] 전단기 작업전 안전점검"
list1_35709,0,전기기계 점검,"[TITLE] [작업전 안전점검 OPL_설비별] 전기기계기구
[SUMMARY] [작업전 안전점검 OPL_설비별] 전기기계기구"
list1_35709,1,전기 기계나 기구를 다루기 전에 확인해야 할 안전점검 자료가 필요해,"[TITLE] [작업전 안전점검 OPL_설비별] 전기기계기구
[SUMMARY] [작업전 안전점검 OPL_설비별] 전기기계기구"
list1_35709,2,작업전 안전점검 설비별 전기기계기구 OPL,"[TITLE] [작업전 안전점검 OPL_설비별] 전기기계기구
[SUMMARY] [작업전 안전점검 OPL_설비별] 전기기계기구"
list1_35758,0,이동전선 안전,"[TITLE] [일터에서의 안전보건 OPL] 배선 및 이동전선으로 인한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 배선 및 이동전선으로 인한 위험방지"
list1_35758,1,작업장에서 배선이나 이동전선 때문에 생기는 감전 위험을 막는 방법을 찾고 있어,"[TITLE] [일터에서의 안전보건 OPL] 배선 및 이동전선으로 인한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 배선 및 이동전선으로 인한 위험방지"
list1_35758,2,배선 이동전선 위험방지 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 배선 및 이동전선으로 인한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 배선 및 이동전선으로 인한 위험방지"
list1_35759,0,임시전등 안전,"[TITLE] [일터에서의 안전보건 OPL] 비상전원/임시 전등 사용 시 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 비상전원/임시 전등 사용 시 위험방지"
list1_35759,1,비상전원이나 임시 조명을 사용할 때 사고를 막는 안전수칙이 필요해,"[TITLE] [일터에서의 안전보건 OPL] 비상전원/임시 전등 사용 시 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 비상전원/임시 전등 사용 시 위험방지"
list1_35759,2,비상전원 임시 전등 사용 위험방지 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 비상전원/임시 전등 사용 시 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 비상전원/임시 전등 사용 시 위험방지"
list1_35761,0,충전부 접지,"[TITLE] [일터에서의 안전보건 OPL] 전기기계, 기구 등의 충전부 방호 및 접지
[SUMMARY] [일터에서의 안전보건 OPL] 전기기계, 기구 등의 충전부 방호 및 접지"
list1_35761,1,전기기계의 전기가 통하는 부분을 막고 접지하는 방법을 찾고 있어,"[TITLE] [일터에서의 안전보건 OPL] 전기기계, 기구 등의 충전부 방호 및 접지
[SUMMARY] [일터에서의 안전보건 OPL] 전기기계, 기구 등의 충전부 방호 및 접지"
list1_35761,2,전기기계 기구 충전부 방호 접지 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 전기기계, 기구 등의 충전부 방호 및 접지
[SUMMARY] [일터에서의 안전보건 OPL] 전기기계, 기구 등의 충전부 방호 및 접지"
list1_35760,0,누전차단기 감전방지,"[TITLE] [일터에서의 안전보건 OPL] 전기기계, 기구 적정 설치/누전차단기 등에 의한 감전방지
[SUMMARY] 전기기계, 기구 적정 설치/누전차단기 등에 의한 감전방지 [일터에서의 안전보건 OPL]"
list1_35760,1,전기기계를 설치할 때 누전차단기로 감전을 예방하는 기준을 알고 싶어,"[TITLE] [일터에서의 안전보건 OPL] 전기기계, 기구 적정 설치/누전차단기 등에 의한 감전방지
[SUMMARY] 전기기계, 기구 적정 설치/누전차단기 등에 의한 감전방지 [일터에서의 안전보건 OPL]"
list1_35760,2,전기기계 기구 적정 설치 누전차단기 감전방지 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 전기기계, 기구 적정 설치/누전차단기 등에 의한 감전방지
[SUMMARY] 전기기계, 기구 적정 설치/누전차단기 등에 의한 감전방지 [일터에서의 안전보건 OPL]"
list1_35763,0,아세틸렌 용접 안전,"[TITLE] [일터에서의 안전보건 OPL] 아세틸렌 용접장치 및 가스집합용접장치
[SUMMARY] [일터에서의 안전보건 OPL] 아세틸렌 용접장치 및 가스집합용접장치"
list1_35763,1,가스 용접장치를 사용할 때 폭발이나 화재를 막는 안전수칙을 찾고 있어,"[TITLE] [일터에서의 안전보건 OPL] 아세틸렌 용접장치 및 가스집합용접장치
[SUMMARY] [일터에서의 안전보건 OPL] 아세틸렌 용접장치 및 가스집합용접장치"
list1_35763,2,아세틸렌 용접장치 가스집합용접장치 일터 안전보건 OPL,"[TITLE] [일터에서의 안전보건 OPL] 아세틸렌 용접장치 및 가스집합용접장치
[SUMMARY] [일터에서의 안전보건 OPL] 아세틸렌 용접장치 및 가스집합용접장치"
list1_35762,0,폭발 화재 예방,"[TITLE] [일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물 누출에 의한 위험방지
[SUMMARY] [일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물 누출에 의한 위험방지"
